lon,lat,ts_seconds,concentration,source,license,notes
32.0629,46.1624,79860248,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.8310,43.5955,151361696,0.0130,synthetic-blacksea-mix,CC0-1.0,offshore
36.5120,43.2573,33851828,0.0051,synthetic-blacksea-mix,CC0-1.0,offshore
37.5422,45.0830,143909930,0.0386,synthetic-blacksea-mix,CC0-1.0,Anapa
30.6613,41.6148,124391541,0.0932,synthetic-blacksea-mix,CC0-1.0,offshore
31.3939,43.4142,149445079,0.0234,synthetic-blacksea-mix,CC0-1.0,offshore
34.4017,45.5800,43998186,0.0834,synthetic-blacksea-mix,CC0-1.0,offshore
30.2757,43.3696,135917260,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.3607,43.4977,28111202,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.0089,46.0102,76642315,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.0707,43.5556,83485947,0.0057,synthetic-blacksea-mix,CC0-1.0,offshore
29.9823,41.7978,41791815,0.0365,synthetic-blacksea-mix,CC0-1.0,offshore
37.0708,43.9061,70384646,0.0582,synthetic-blacksea-mix,CC0-1.0,offshore
33.5115,41.6665,110269659,0.0188,synthetic-blacksea-mix,CC0-1.0,offshore
27.1670,46.0940,16933519,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
27.3523,41.2380,90002990,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.7711,43.0437,40268823,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.2917,45.1285,124706501,0.0842,synthetic-blacksea-mix,CC0-1.0,offshore
38.4475,41.3642,77404239,0.0040,synthetic-blacksea-mix,CC0-1.0,offshore
31.2555,40.6574,152424139,0.0628,synthetic-blacksea-mix,CC0-1.0,offshore
32.4408,43.9257,99580919,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.4360,43.5390,22232774,0.0464,synthetic-blacksea-mix,CC0-1.0,offshore
27.8816,44.8998,57847859,0.1031,synthetic-blacksea-mix,CC0-1.0,offshore
37.5678,46.1863,17888848,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
41.0729,40.0381,82826223,0.0083,synthetic-blacksea-mix,CC0-1.0,offshore
38.9170,43.1741,141777414,0.0141,synthetic-blacksea-mix,CC0-1.0,offshore
32.5422,46.6079,44523603,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.0328,43.6730,140606754,0.0721,synthetic-blacksea-mix,CC0-1.0,offshore
39.7745,43.8027,88816851,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
41.3932,46.9162,124685353,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.1867,40.4995,69615222,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.4496,45.4849,87837203,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.3339,41.2125,92803465,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.2325,42.5922,54920432,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.1259,44.2809,70875140,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.7309,46.4692,131637439,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.8113,42.8418,106452953,0.0963,synthetic-blacksea-mix,CC0-1.0,offshore
41.3994,46.9018,91170481,0.0130,synthetic-blacksea-mix,CC0-1.0,offshore
38.1319,46.2254,19179139,0.0673,synthetic-blacksea-mix,CC0-1.0,offshore
27.5189,41.9634,42667495,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
27.1773,42.0384,105925266,0.0092,synthetic-blacksea-mix,CC0-1.0,offshore
30.6440,41.3284,27421694,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.0236,43.5898,29424878,0.1109,synthetic-blacksea-mix,CC0-1.0,offshore
33.2167,46.8490,107801411,0.0170,synthetic-blacksea-mix,CC0-1.0,offshore
39.8385,43.0292,92409920,0.0307,synthetic-blacksea-mix,CC0-1.0,offshore
32.4339,41.3727,93074346,0.0543,synthetic-blacksea-mix,CC0-1.0,offshore
40.6930,46.0542,75996229,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.4122,42.6151,91772652,0.0677,synthetic-blacksea-mix,CC0-1.0,offshore
29.4908,43.9078,86674360,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.9226,46.5642,152588929,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.5586,44.2665,143361838,0.0791,synthetic-blacksea-mix,CC0-1.0,offshore
38.2383,45.9400,128786498,0.1224,synthetic-blacksea-mix,CC0-1.0,offshore
35.1435,41.5347,93592231,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.0455,45.2474,21870067,0.0638,synthetic-blacksea-mix,CC0-1.0,offshore
27.3756,41.6931,62090880,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.4317,45.7275,56692993,0.1028,synthetic-blacksea-mix,CC0-1.0,offshore
30.3732,40.1602,88738104,0.0558,synthetic-blacksea-mix,CC0-1.0,offshore
33.8870,43.8301,103692712,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.3850,46.7690,137377132,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.3452,45.8810,73322989,0.0665,synthetic-blacksea-mix,CC0-1.0,offshore
36.3437,45.9868,126053230,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.2922,42.5853,113590160,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.6882,45.2120,64341780,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.3688,42.9795,103120584,0.0810,synthetic-blacksea-mix,CC0-1.0,offshore
30.7609,44.9280,31043717,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.6320,46.1563,113930790,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.9338,46.7217,65683710,0.0062,synthetic-blacksea-mix,CC0-1.0,offshore
31.0506,44.0475,18166125,0.0489,synthetic-blacksea-mix,CC0-1.0,offshore
33.0611,41.1922,71799857,0.0204,synthetic-blacksea-mix,CC0-1.0,offshore
30.6103,46.3610,84783222,0.0498,synthetic-blacksea-mix,CC0-1.0,offshore
34.5104,42.5064,22169243,0.0143,synthetic-blacksea-mix,CC0-1.0,offshore
41.4237,46.0464,42578986,0.0901,synthetic-blacksea-mix,CC0-1.0,offshore
30.0745,44.2039,17314641,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
41.4708,44.5867,37171087,0.0648,synthetic-blacksea-mix,CC0-1.0,offshore
35.0355,41.8399,9679577,0.0073,synthetic-blacksea-mix,CC0-1.0,offshore
33.3101,46.8121,14965642,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.6482,45.4578,141758871,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.6824,42.6583,130901423,0.0183,synthetic-blacksea-mix,CC0-1.0,offshore
36.0215,42.7367,36006360,0.0531,synthetic-blacksea-mix,CC0-1.0,offshore
33.9747,43.9736,76725745,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.8017,46.2944,1988941,0.0360,synthetic-blacksea-mix,CC0-1.0,offshore
40.9227,44.7834,134597652,0.0017,synthetic-blacksea-mix,CC0-1.0,offshore
38.6845,46.4181,141931935,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
41.0556,40.2232,156017470,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.6425,40.5484,141100653,0.0275,synthetic-blacksea-mix,CC0-1.0,offshore
30.7422,44.9903,56675158,0.0584,synthetic-blacksea-mix,CC0-1.0,offshore
37.7056,46.1032,5548552,0.0302,synthetic-blacksea-mix,CC0-1.0,offshore
34.6504,43.9843,50621231,0.1310,synthetic-blacksea-mix,CC0-1.0,offshore
36.9335,40.0418,157409264,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.0429,44.9968,118494833,0.0182,synthetic-blacksea-mix,CC0-1.0,offshore
29.7384,44.7275,60127255,0.0093,synthetic-blacksea-mix,CC0-1.0,offshore
27.3646,45.1790,90170096,0.0309,synthetic-blacksea-mix,CC0-1.0,offshore
33.9682,46.2693,140594595,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.5811,46.5300,104131783,0.0072,synthetic-blacksea-mix,CC0-1.0,offshore
35.6288,44.6852,29529713,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
27.3900,41.7460,21414628,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.7472,42.7238,31613463,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.3984,45.1290,51173876,0.0513,synthetic-blacksea-mix,CC0-1.0,offshore
29.4874,45.8867,35624582,0.0251,synthetic-blacksea-mix,CC0-1.0,offshore
40.5144,44.9433,12202643,0.0999,synthetic-blacksea-mix,CC0-1.0,offshore
39.7362,41.8876,96041243,0.0808,synthetic-blacksea-mix,CC0-1.0,offshore
32.0314,45.5117,1265446,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.4908,46.2850,34134161,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.6223,44.1284,77902211,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.6650,46.4780,30230111,0.0091,synthetic-blacksea-mix,CC0-1.0,offshore
41.3047,44.9464,65201387,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.9364,46.5421,34244931,0.0048,synthetic-blacksea-mix,CC0-1.0,offshore
29.8442,43.5877,11257353,0.0047,synthetic-blacksea-mix,CC0-1.0,offshore
41.1082,41.1704,92505679,0.0079,synthetic-blacksea-mix,CC0-1.0,offshore
31.2275,46.5404,35208955,0.0005,synthetic-blacksea-mix,CC0-1.0,offshore
38.3661,45.5440,129105911,0.0390,synthetic-blacksea-mix,CC0-1.0,offshore
37.7100,44.6679,55997434,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
28.6263,41.8313,142161527,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.2217,41.2099,98851232,0.0086,synthetic-blacksea-mix,CC0-1.0,offshore
27.5752,46.4298,24677079,0.0276,synthetic-blacksea-mix,CC0-1.0,offshore
38.0350,43.2631,113862405,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.7018,42.3226,41984428,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.5820,43.5618,101338637,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.7237,46.3900,6528251,0.0058,synthetic-blacksea-mix,CC0-1.0,offshore
38.6968,46.5250,148047872,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.9863,42.4409,132831034,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.4676,43.5433,145078029,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.5302,45.6451,52730981,0.0722,synthetic-blacksea-mix,CC0-1.0,offshore
35.7047,40.8964,89535928,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.6720,41.9362,18130659,0.0147,synthetic-blacksea-mix,CC0-1.0,offshore
40.9262,46.9090,94800306,0.0156,synthetic-blacksea-mix,CC0-1.0,offshore
38.9281,42.5897,55828791,0.0288,synthetic-blacksea-mix,CC0-1.0,offshore
36.0933,40.1601,95612927,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.9359,42.9380,149403629,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.6598,45.8238,85196301,0.0276,synthetic-blacksea-mix,CC0-1.0,offshore
32.9776,41.0436,130315422,0.0549,synthetic-blacksea-mix,CC0-1.0,offshore
30.9369,46.6759,114288293,0.0816,synthetic-blacksea-mix,CC0-1.0,offshore
29.1614,40.0854,93468163,0.0196,synthetic-blacksea-mix,CC0-1.0,offshore
33.2523,40.6906,127073569,0.0199,synthetic-blacksea-mix,CC0-1.0,offshore
29.2842,41.0663,155708748,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.2532,46.6519,14974919,0.0276,synthetic-blacksea-mix,CC0-1.0,offshore
29.9446,42.9690,131615821,0.0048,synthetic-blacksea-mix,CC0-1.0,offshore
31.6049,44.7931,87206336,0.1020,synthetic-blacksea-mix,CC0-1.0,offshore
28.9615,43.2868,11688260,0.0814,synthetic-blacksea-mix,CC0-1.0,offshore
34.3616,45.9840,124667031,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.3259,45.0574,66433930,0.0326,synthetic-blacksea-mix,CC0-1.0,offshore
33.3389,45.8083,58166160,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.3382,44.7605,128225291,0.0075,synthetic-blacksea-mix,CC0-1.0,Anapa
30.5897,43.5098,129193888,0.0014,synthetic-blacksea-mix,CC0-1.0,offshore
39.6142,43.3608,26963320,0.0177,synthetic-blacksea-mix,CC0-1.0,Sochi
30.1115,40.2661,128344068,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.5691,43.7796,154119979,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.5462,40.4282,74274293,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.8007,42.1726,45200861,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.5059,43.2648,69361702,0.1025,synthetic-blacksea-mix,CC0-1.0,offshore
33.6920,46.1837,87639270,0.0463,synthetic-blacksea-mix,CC0-1.0,offshore
36.7879,41.9916,2015560,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.9172,40.9084,144356198,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.2928,46.6908,64524015,0.0347,synthetic-blacksea-mix,CC0-1.0,offshore
41.7130,40.7122,136113323,0.0302,synthetic-blacksea-mix,CC0-1.0,offshore
40.5293,43.8430,36956970,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.3709,44.6210,78656257,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.0532,43.4445,150544518,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.7059,40.6358,4475123,0.0380,synthetic-blacksea-mix,CC0-1.0,offshore
36.1452,44.6547,144150152,0.0229,synthetic-blacksea-mix,CC0-1.0,offshore
36.9161,42.8478,20875872,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.5657,44.4458,86531718,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.1723,41.6413,37413679,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.7761,43.9025,74599989,0.0304,synthetic-blacksea-mix,CC0-1.0,offshore
27.3052,43.6746,63870600,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.3671,41.8992,131185731,0.1131,synthetic-blacksea-mix,CC0-1.0,offshore
41.1526,40.3285,6405787,0.0272,synthetic-blacksea-mix,CC0-1.0,offshore
27.1716,45.2636,115699210,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.4415,46.4373,132536402,0.0840,synthetic-blacksea-mix,CC0-1.0,offshore
41.9732,41.1513,106195986,0.0024,synthetic-blacksea-mix,CC0-1.0,offshore
33.8672,45.3348,119895135,0.0011,synthetic-blacksea-mix,CC0-1.0,offshore
27.0197,46.4410,2058206,0.0492,synthetic-blacksea-mix,CC0-1.0,offshore
35.6448,46.3355,17299943,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.5662,41.0424,124513451,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.9948,41.7298,3718128,0.0112,synthetic-blacksea-mix,CC0-1.0,offshore
37.1617,44.2452,105385457,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.4997,41.5777,34926669,0.0160,synthetic-blacksea-mix,CC0-1.0,offshore
29.4299,40.2170,43326943,0.0786,synthetic-blacksea-mix,CC0-1.0,offshore
33.6729,42.0175,2593251,0.0088,synthetic-blacksea-mix,CC0-1.0,offshore
35.6367,41.3357,151257036,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.8242,45.0283,101496263,0.0484,synthetic-blacksea-mix,CC0-1.0,offshore
35.9389,42.0622,10656229,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.7086,45.0419,128335448,0.0268,synthetic-blacksea-mix,CC0-1.0,offshore
33.1970,46.8835,132081737,0.0387,synthetic-blacksea-mix,CC0-1.0,offshore
32.0367,42.5743,41747850,0.0081,synthetic-blacksea-mix,CC0-1.0,offshore
36.8040,40.5519,1279866,0.0230,synthetic-blacksea-mix,CC0-1.0,offshore
32.5076,45.8334,71039522,0.0109,synthetic-blacksea-mix,CC0-1.0,offshore
38.4694,45.2265,48236687,0.0798,synthetic-blacksea-mix,CC0-1.0,offshore
40.9702,46.8990,122769615,0.0335,synthetic-blacksea-mix,CC0-1.0,offshore
41.9320,42.3776,83605417,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.2803,43.0785,4868939,0.0069,synthetic-blacksea-mix,CC0-1.0,offshore
35.3277,41.5036,56975989,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.1862,40.9984,105103681,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
41.4062,45.3313,62264143,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
29.6317,41.0119,79004798,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.3195,45.4801,6176012,0.0588,synthetic-blacksea-mix,CC0-1.0,offshore
38.0044,45.4995,81195042,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.4549,42.3000,49045292,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.3901,45.1416,123909327,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.8841,43.2945,42394544,0.0841,synthetic-blacksea-mix,CC0-1.0,offshore
41.4138,45.7408,71253672,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.6671,46.7439,157364944,0.0009,synthetic-blacksea-mix,CC0-1.0,offshore
41.3235,42.2100,155447784,0.0368,synthetic-blacksea-mix,CC0-1.0,offshore
40.4026,42.6289,138594711,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.8028,41.2404,3656370,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.7320,42.9747,62911107,0.0242,synthetic-blacksea-mix,CC0-1.0,offshore
38.4801,46.9128,51795926,0.0741,synthetic-blacksea-mix,CC0-1.0,offshore
32.8216,42.3449,76537277,0.0441,synthetic-blacksea-mix,CC0-1.0,offshore
27.4263,40.6177,84621780,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.0584,44.5953,68898064,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
30.9121,42.7690,12430149,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.8840,40.6416,137628195,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
27.8621,46.1300,28744840,0.0128,synthetic-blacksea-mix,CC0-1.0,offshore
39.1179,44.4203,120004196,0.0215,synthetic-blacksea-mix,CC0-1.0,offshore
32.1688,43.9557,101158856,0.0059,synthetic-blacksea-mix,CC0-1.0,offshore
31.8078,41.4728,11937131,0.0120,synthetic-blacksea-mix,CC0-1.0,offshore
31.8106,43.9224,104628992,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.1909,44.3204,111721688,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
41.7353,40.5997,138928315,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.6479,42.3175,124541713,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.5935,40.2659,4583617,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.1664,42.2450,38283523,0.0337,synthetic-blacksea-mix,CC0-1.0,offshore
39.5987,45.2721,78980279,0.0260,synthetic-blacksea-mix,CC0-1.0,offshore
40.8629,44.1388,145957365,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.8413,43.4662,78545889,0.0094,synthetic-blacksea-mix,CC0-1.0,offshore
37.3197,44.4404,119206994,0.0000,synthetic-blacksea-mix,CC0-1.0,Anapa
28.1515,41.0352,72198040,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
38.0469,40.3881,79336555,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
33.4936,46.5203,55656691,0.0883,synthetic-blacksea-mix,CC0-1.0,offshore
33.0236,42.8557,102049169,0.0046,synthetic-blacksea-mix,CC0-1.0,offshore
29.2783,43.0562,40488686,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.4048,44.9006,65242373,0.0085,synthetic-blacksea-mix,CC0-1.0,offshore
30.8966,41.8831,75829043,0.0680,synthetic-blacksea-mix,CC0-1.0,offshore
37.3981,46.8359,25282128,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.8972,40.3604,112408586,0.0212,synthetic-blacksea-mix,CC0-1.0,offshore
33.5880,45.5576,152580443,0.0272,synthetic-blacksea-mix,CC0-1.0,offshore
30.5920,45.5209,121700403,0.0646,synthetic-blacksea-mix,CC0-1.0,offshore
41.3727,45.9571,126321761,0.0761,synthetic-blacksea-mix,CC0-1.0,offshore
40.8404,41.5017,94572896,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.8231,44.9802,99153143,0.0000,synthetic-blacksea-mix,CC0-1.0,Novorossiysk
37.6304,43.9702,120216094,0.0733,synthetic-blacksea-mix,CC0-1.0,offshore
39.6454,45.7124,147068197,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.9566,46.7470,103567219,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.0799,40.2022,142579523,0.0602,synthetic-blacksea-mix,CC0-1.0,offshore
31.0328,42.8691,22978756,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.7993,45.4377,62462314,0.0509,synthetic-blacksea-mix,CC0-1.0,offshore
37.7973,43.0717,113148527,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.8383,40.3828,20952383,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.8009,43.4265,78061026,0.0867,synthetic-blacksea-mix,CC0-1.0,offshore
34.4683,43.6190,79405010,0.3046,synthetic-blacksea-mix,CC0-1.0,offshore
38.9606,43.0070,32411450,0.0428,synthetic-blacksea-mix,CC0-1.0,offshore
33.1085,42.4775,127739027,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.3116,42.3257,131797114,0.0861,synthetic-blacksea-mix,CC0-1.0,offshore
36.3445,46.8217,120455164,0.0447,synthetic-blacksea-mix,CC0-1.0,offshore
37.2022,45.7734,37488255,0.0772,synthetic-blacksea-mix,CC0-1.0,offshore
31.6301,41.9789,47489063,0.0473,synthetic-blacksea-mix,CC0-1.0,offshore
36.9327,42.8063,9611649,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.0232,46.5757,15973490,0.0377,synthetic-blacksea-mix,CC0-1.0,offshore
29.4106,43.6150,69293698,0.0172,synthetic-blacksea-mix,CC0-1.0,offshore
33.4804,42.0044,29683945,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.8821,42.2478,80480462,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.9522,46.1643,76092080,0.0822,synthetic-blacksea-mix,CC0-1.0,offshore
38.1726,43.0519,70028837,0.0825,synthetic-blacksea-mix,CC0-1.0,offshore
37.0462,46.1190,920220,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
32.7648,42.0399,79770918,0.1004,synthetic-blacksea-mix,CC0-1.0,offshore
38.0674,42.4321,139421030,0.1242,synthetic-blacksea-mix,CC0-1.0,offshore
27.1081,42.3362,6743037,0.0000,synthetic-blacksea-mix,CC0-1.0,Burgas
29.0961,40.8259,87692650,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.5302,41.1896,81267042,0.0383,synthetic-blacksea-mix,CC0-1.0,offshore
32.6223,43.7440,28230677,0.3243,synthetic-blacksea-mix,CC0-1.0,offshore
39.9755,40.3370,113931923,0.0224,synthetic-blacksea-mix,CC0-1.0,offshore
28.5473,42.1667,16457249,0.0061,synthetic-blacksea-mix,CC0-1.0,offshore
38.2241,45.8879,58545253,0.0028,synthetic-blacksea-mix,CC0-1.0,offshore
39.7902,42.6064,17761282,0.0722,synthetic-blacksea-mix,CC0-1.0,offshore
32.7422,46.3788,137753754,0.0762,synthetic-blacksea-mix,CC0-1.0,offshore
30.6696,42.9649,62629420,0.0421,synthetic-blacksea-mix,CC0-1.0,offshore
32.7675,42.5566,145398817,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.9288,43.8814,42704788,0.0000,synthetic-blacksea-mix,CC0-1.0,Constanta
36.7836,42.1285,150701554,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
36.8911,40.9549,40531138,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.9294,44.3893,51944272,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.0710,45.1693,51786470,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
28.9849,42.3644,116496697,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.8880,41.7783,54617749,0.0958,synthetic-blacksea-mix,CC0-1.0,offshore
34.9144,40.2853,97466672,0.0709,synthetic-blacksea-mix,CC0-1.0,offshore
28.0238,43.5376,133706062,0.0575,synthetic-blacksea-mix,CC0-1.0,offshore
31.0311,41.7836,5415922,0.0122,synthetic-blacksea-mix,CC0-1.0,offshore
38.2385,41.4385,120623130,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.5583,40.8297,62344630,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.6263,41.5604,28361825,0.0125,synthetic-blacksea-mix,CC0-1.0,offshore
40.0391,42.7225,155630195,0.0182,synthetic-blacksea-mix,CC0-1.0,offshore
40.0855,46.6764,38013322,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
39.0832,40.3186,88706914,0.0291,synthetic-blacksea-mix,CC0-1.0,offshore
28.8583,40.8614,151142726,0.0112,synthetic-blacksea-mix,CC0-1.0,offshore
41.4731,42.7828,19509604,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.6483,46.5000,42410179,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
40.3026,43.2602,30924859,0.0155,synthetic-blacksea-mix,CC0-1.0,offshore
29.5789,40.4419,109391347,0.0204,synthetic-blacksea-mix,CC0-1.0,offshore
41.6743,45.8381,10850735,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
30.7655,40.6599,150894949,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
35.6834,42.5494,6387723,0.0126,synthetic-blacksea-mix,CC0-1.0,offshore
33.0958,43.0341,56089186,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
34.9743,41.4057,31101222,0.0431,synthetic-blacksea-mix,CC0-1.0,offshore
39.6837,43.5120,11442477,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
36.3416,46.5239,86035126,0.0927,synthetic-blacksea-mix,CC0-1.0,offshore
41.9888,41.6889,1999414,0.0862,synthetic-blacksea-mix,CC0-1.0,offshore
35.0613,44.8995,106619825,0.0296,synthetic-blacksea-mix,CC0-1.0,offshore
27.9871,43.8342,70266508,0.0186,synthetic-blacksea-mix,CC0-1.0,offshore
40.4322,40.0534,27362336,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
37.9724,42.3107,15387337,0.0000,synthetic-blacksea-mix,CC0-1.0,offshore
31.9667,44.4136,132615106,0.0230,synthetic-blacksea-mix,CC0-1.0,offshore
39.2981,43.4519,94864563,0.0000,synthetic-blacksea-mix,CC0-1.0,Sochi
35.2214,40.8463,116574947,0.0087,synthetic-blacksea-mix,CC0-1.0,offshore
39.5630,45.8975,140557532,0.0269,synthetic-blacksea-mix,CC0-1.0,offshore
27.8746,43.0217,86868563,0.0069,synthetic-blacksea-mix,CC0-1.0,offshore
41.1589,41.4419,124809436,0.0078,synthetic-blacksea-mix,CC0-1.0,offshore
33.5691,46.4334,90158960,0.0014,synthetic-blacksea-mix,CC0-1.0,offshore
